TOKEN	DiagnosticDevice	DischargeRegime	ElectrodeConfiguration	ElectrodeMaterial	Experiment	Modelling	PhysicalEffect	PhysicalQuantity	PlasmaApplication	PlasmaMedium	PlasmaProperties	PlasmaSource	PlasmaTarget	Unit	PowerSupply	Species
34.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
CCS	B-DiagnosticDevice	O	O	O	B-Experiment	B-Modelling	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
method	O	O	O	O	O	I-Modelling	O	O	O	O	O	O	O	O	O	O
allows	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
real-time	O	O	O	O	B-Experiment	B-Modelling	O	O	O	O	O	O	O	O	O	O
measurement	O	O	O	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
event	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
be	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
substituted	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
statistically	O	O	O	O	O	B-Modelling	O	O	O	O	O	O	O	O	O	O
averaged	O	O	O	O	I-Experiment	I-Modelling	O	O	O	O	O	O	O	O	O	O
determination	O	O	O	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
crosscorrelation	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	B-PlasmaProperties	O	O	O	O	O
function	O	O	O	O	O	O	O	O	O	O	I-PlasmaProperties	O	O	O	O	O
between	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
two	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
optical	O	O	O	O	B-Experiment	O	O	O	O	O	O	O	O	O	O	O
signals,	O	O	O	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
main	O	O	O	O	B-Experiment	O	O	O	O	O	O	O	O	O	O	O
signal	O	O	O	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
synchronization	O	O	O	O	B-Experiment	O	O	O	O	O	O	O	O	O	O	O
signal,	O	O	O	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
both	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
originating	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
from	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
same	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
source.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
main	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
signal	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
contains	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
data	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
be	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
recorded,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
while	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
synchronization	O	O	O	O	B-Experiment	B-Modelling	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
signal	O	O	O	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
came	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
from	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
light	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
visible	O	O	O	O	B-Experiment	O	O	O	O	O	O	O	O	O	O	O
spectral	O	O	O	O	I-Experiment	O	O	I-PhysicalQuantity	O	O	B-PlasmaProperties	O	O	O	O	O
range	O	O	O	O	I-Experiment	O	O	O	O	O	I-PlasmaProperties	O	O	O	O	O
observed	O	O	O	O	B-Experiment	O	O	O	O	O	O	O	O	O	O	O
from	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge.	O	O	O	O	O	O	O	O	O	O	O	B-PlasmaSource	O	O	O	O

The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
time	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
intervals	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
between	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
detection	O	O	O	O	B-Experiment	O	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
of	O	O	O	O	I-Experiment	O	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
the	O	O	O	O	I-Experiment	O	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
signals	O	O	O	O	I-Experiment	O	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
are	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
measured,	O	O	O	O	B-Experiment	O	O	O	O	O	O	O	O	O	O	O
resulting	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
time	O	O	O	O	B-Experiment	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
histogram	B-DiagnosticDevice	O	O	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
counted	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
photons	O	O	O	O	O	O	O	O	O	B-PlasmaMedium	O	O	O	O	O	B-Species
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge.	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	B-PlasmaSource	O	O	O	O

Details	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
CCS	B-DiagnosticDevice	O	O	O	B-Experiment	B-Modelling	O	O	B-PlasmaApplication	O	O	B-PlasmaSource	O	O	O	B-Species
technique	I-DiagnosticDevice	O	O	O	I-Experiment	I-Modelling	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
are	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
described	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
Ref.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

35.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
advantages	O	O	O	O	O	B-Modelling	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
this	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
method	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
include	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
its	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
higher	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
sensitivity	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
compared	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
streak	B-DiagnosticDevice	O	O	O	B-Experiment	O	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
camera	I-DiagnosticDevice	O	O	O	I-Experiment	O	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
measurements	O	O	O	O	I-Experiment	O	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
usefulness	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharges	O	O	O	O	O	O	O	O	O	O	O	B-PlasmaSource	O	O	O	O
that	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
have	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
statistical	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
jitter.	O	O	O	O	O	O	I-PhysicalEffect	O	O	O	O	O	O	O	O	O

However,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
it	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
requires	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
data	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
be	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
recorded	O	O	O	O	B-Experiment	O	O	O	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
considerable	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
amount	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
time	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
(stable	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
conditions	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
over	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
hours).	O	O	O	O	O	O	O	O	O	B-PlasmaMedium	O	O	O	B-Unit	O	O

The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
CCS	B-DiagnosticDevice	O	O	O	B-Experiment	B-Modelling	O	O	B-PlasmaApplication	O	O	B-PlasmaSource	O	O	O	B-Species
setup	I-DiagnosticDevice	O	O	O	I-Experiment	I-Modelling	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
pictured	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
Fig.	O	O	O	O	O	O	O	O	O	O	O	O	B-PlasmaTarget	O	O	O

3.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

It	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
consisted	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
time-correlated	B-DiagnosticDevice	O	O	O	B-Experiment	B-Modelling	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
single	I-DiagnosticDevice	O	B-ElectrodeConfiguration	O	I-Experiment	I-Modelling	O	O	O	O	O	O	O	O	O	O
photon	I-DiagnosticDevice	O	O	O	I-Experiment	I-Modelling	O	O	O	O	O	O	O	O	O	O
counting	I-DiagnosticDevice	O	O	O	I-Experiment	I-Modelling	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
module	I-DiagnosticDevice	O	O	O	O	I-Modelling	O	O	O	O	O	O	O	O	O	O
(Becker&Hickl	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
SPS-150)	I-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Species
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
two	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
sensitive	B-DiagnosticDevice	O	O	O	O	O	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
photomultiplier	I-DiagnosticDevice	O	O	O	O	O	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
tubes	I-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
(PMTs)	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
(Hamamatsu	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
PMC-100-4).	I-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
main	O	O	O	O	B-Experiment	O	O	O	O	O	O	O	O	O	O	O
signal	O	O	O	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
was	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
imaged	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
entrance	B-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
slit	I-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
0.25	B-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
m-monochromator	I-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	O	B-Unit	O	O
(Princeton	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
Instruments	I-DiagnosticDevice	O	O	O	O	I-Modelling	O	O	O	I-PlasmaMedium	O	O	O	O	O	O
SP-2300)	I-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Species
with	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
grating	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
2400	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
g/mm	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Unit	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
record	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
spectrally	O	O	O	O	B-Experiment	O	O	O	O	O	B-PlasmaProperties	O	O	O	O	O
resolved	O	O	O	O	I-Experiment	O	O	O	O	O	I-PlasmaProperties	O	O	O	O	O
emission	O	O	O	O	I-Experiment	O	B-PhysicalEffect	B-PhysicalQuantity	O	O	O	O	O	O	O	O
from	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
PMT1.	B-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

A	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
flipping	B-DiagnosticDevice	O	O	O	B-Experiment	B-Modelling	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
mirror	I-DiagnosticDevice	O	O	O	I-Experiment	I-Modelling	O	O	O	O	O	I-PlasmaSource	O	O	O	O
scanned	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	B-PlasmaProperties	B-PlasmaSource	O	O	O	O
along	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
axis.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
synchronization	O	O	O	O	B-Experiment	B-Modelling	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
signal	O	O	O	O	I-Experiment	I-Modelling	O	O	O	O	O	O	O	O	O	O
was	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
collected	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
light	B-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
fiber,	I-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
recorded	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
PMT2,	B-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	O	O	B-PowerSupply	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
transmitted	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
TC-SPC	B-DiagnosticDevice	O	O	O	O	B-Modelling	O	O	O	O	O	O	O	O	O	B-Species
module	I-DiagnosticDevice	O	I-ElectrodeConfiguration	O	O	I-Modelling	O	O	O	O	O	O	O	O	O	O
via	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
delay	B-DiagnosticDevice	O	O	O	O	B-Modelling	O	B-PhysicalQuantity	O	O	O	O	O	O	B-PowerSupply	O
box.	I-DiagnosticDevice	O	I-ElectrodeConfiguration	O	O	I-Modelling	O	O	O	O	O	O	O	O	I-PowerSupply	O

The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
scanning	B-DiagnosticDevice	O	O	O	B-Experiment	O	O	O	B-PlasmaApplication	O	O	B-PlasmaSource	O	O	B-PowerSupply	O
mirror	I-DiagnosticDevice	O	O	O	I-Experiment	O	O	O	O	O	O	I-PlasmaSource	O	O	I-PowerSupply	O
driver	I-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	O	O	I-PowerSupply	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
memory	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
segments	O	O	O	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
TC-SPC	B-DiagnosticDevice	O	O	O	O	B-Modelling	O	O	B-PlasmaApplication	O	O	O	O	O	B-PowerSupply	B-Species
module	I-DiagnosticDevice	O	O	O	O	I-Modelling	O	O	O	O	O	O	O	O	I-PowerSupply	O
were	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
synchronized	O	O	O	O	B-Experiment	O	O	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
scan	B-DiagnosticDevice	O	O	O	B-Experiment	B-Modelling	O	O	O	O	O	O	O	O	B-PowerSupply	O
controller.	I-DiagnosticDevice	O	O	O	O	I-Modelling	O	O	O	O	O	O	O	O	I-PowerSupply	O

The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
CCS	O	O	O	O	B-Experiment	B-Modelling	O	O	O	O	O	O	O	O	O	O
measurements	O	O	O	O	I-Experiment	I-Modelling	O	O	O	O	O	O	O	O	O	O
were	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
performed	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
two	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
transitions	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
nitrogen:	O	O	O	B-ElectrodeMaterial	O	O	O	O	O	B-PlasmaMedium	O	O	B-PlasmaTarget	O	O	B-Species
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
0-3	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
transition	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
second	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Species
positive	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	I-Species
system	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	I-Species
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
N	O	O	O	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	B-Species
2	O	O	O	I-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	I-Species
,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
an	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
excitation	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
energy	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
ΔE	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
¼	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
11:03	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
eV	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Unit	O	O
36	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
0-0	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
transition	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
first	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Species
negative	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	I-Species
system	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	I-Species
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
N	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
þ	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
2	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
FIG.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

3.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

Setup	O	O	O	O	O	B-Modelling	O	O	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
cross-correlation	B-DiagnosticDevice	O	O	O	B-Experiment	O	O	B-PhysicalQuantity	B-PlasmaApplication	O	B-PlasmaProperties	O	O	O	B-PowerSupply	O
spectroscopy	I-DiagnosticDevice	O	O	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
(CCS).	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

FIG.	B-DiagnosticDevice	O	O	O	O	O	O	O	O	B-PlasmaMedium	O	O	O	O	O	O

4.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

Applied	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
voltage	O	O	O	O	B-Experiment	I-Modelling	O	O	O	O	O	B-PlasmaSource	O	O	I-PowerSupply	O
pulses	O	O	O	O	I-Experiment	I-Modelling	O	O	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
duty	O	O	O	O	O	B-Modelling	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
cycles	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
1:9,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
1:1,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
9:1;	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
(10%,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
50%,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
90%,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
i.e.,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
pulse	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
durations	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
20	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
μs,	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Unit	O	O
102.5	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
μs,	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Unit	O	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
185	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
μs).	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Unit	O	O

at	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
λ	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
FNS	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Species
0À0	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
¼	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
391:44	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
nm	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Unit	O	O
À	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
Á	O	O	O	O	O	O	O	O	O	B-PlasmaMedium	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
an	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
excitation	O	O	O	O	O	O	B-PhysicalEffect	B-PhysicalQuantity	O	O	O	O	O	O	O	O
energy	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
